strategy_id,entry_bar,entry_ts_ms,entry_time,entry_price,exit_bar,exit_ts_ms,exit_time,exit_price,exit_reason,stop_loss,take_profit,fees_paid,return_pct,capital_before,capital_after
bot01_mean_reversion,53323,1772210700000,2026-02-27 16:45:00+00:00,65521.454354999994,53331,1772213100000,2026-02-27 17:25:00+00:00,65167.39651621632,stop_loss,65199.996514473554,66066.1369710529,0.38386783118481616,-0.639828952862522,770.1996425234868,961.3262451568773
bot01_mean_reversion,53801,1772355000000,2026-03-01 08:50:00+00:00,66541.34404499999,53811,1772358000000,2026-03-01 09:40:00+00:00,66236.85715885427,stop_loss,66269.99215493174,66984.2856901365,0.3834593250371491,-0.5571329353580164,769.0609961255019,960.0638780552697
bot01_mean_reversion,54445,1772549100000,2026-03-03 14:45:00+00:00,66310.43865,54454,1772551800000,2026-03-03 15:30:00+00:00,67153.75149212766,take_profit,65822.277417645,67187.34516471002,0.38627304745864016,1.1704930723385292,768.0511024442158,962.1171140199544
bot01_mean_reversion,54597,1772595000000,2026-03-04 03:30:00+00:00,67555.19071499999,54613,1772599800000,2026-03-04 04:50:00+00:00,67729.05853000001,signal,67207.43447734059,68149.42104531878,0.38514917001260496,0.157114139338002,769.6936912159636,962.226712677369
bot01_mean_reversion,54828,1772664600000,2026-03-04 22:50:00+00:00,72701.342505,54836,1772667000000,2026-03-04 23:30:00+00:00,72367.6953358944,stop_loss,72403.89728453667,73187.23543092665,0.38381593642161477,-0.5584695556530715,769.7813701418952,960.96059343415
bot01_mean_reversion,54915,1772690700000,2026-03-05 06:05:00+00:00,72145.15455,54921,1772692500000,2026-03-05 06:35:00+00:00,72472.915415,signal,71849.79309250475,72627.71381499051,0.3850643153665896,0.35385321602999364,768.76847474732,961.4477992303998
bot01_mean_reversion,54936,1772697000000,2026-03-05 07:50:00+00:00,71836.36023,54946,1772700000000,2026-03-05 08:40:00+00:00,72144.999455,signal,71553.955934377,72293.46813124605,0.3852121608205048,0.3292124277842087,769.1582393843198,961.8879177577702
bot01_mean_reversion,55184,1772772000000,2026-03-06 04:40:00+00:00,70554.54964499999,55195,1772775300000,2026-03-06 05:35:00+00:00,70254.191877933,stop_loss,70289.3365462061,70979.19690758777,0.3837446378961913,-0.525284281183395,769.5103342062162,960.6860214965088
bot01_mean_reversion,55463,1772856000000,2026-03-07 04:00:00+00:00,67943.21462999999,55471,1772858400000,2026-03-07 04:40:00+00:00,68107.75908500001,signal,67756.91948751952,68213.94102496094,0.3845471227650715,0.14193719923349904,768.5488171972071,960.766325744511
bot01_mean_reversion,55583,1772892300000,2026-03-07 14:05:00+00:00,67736.97155999999,55589,1772894100000,2026-03-07 14:35:00+00:00,67935.09135629155,take_profit,67570.14205288065,67969.07589423867,0.3846758325495828,0.19219150478251024,768.6130605956089,960.9431054288889
bot01_mean_reversion,55630,1772906400000,2026-03-07 18:00:00+00:00,67647.81700499999,55645,1772910900000,2026-03-07 19:15:00+00:00,67461.20429241381,stop_loss,67494.95176829795,67852.12646340409,0.3836554137682066,-0.3755833197985098,768.7544843431111,960.0298102328575
bot01_mean_reversion,56704,1773230100000,2026-03-11 11:55:00+00:00,69199.172295,56706,1773230700000,2026-03-11 12:05:00+00:00,68945.31882453547,stop_loss,68979.80872889991,69534.15254220016,0.3831162588701445,-0.4664778184238287,768.0238481862859,958.9430347130353
bot01_mean_reversion,57397,1773439200000,2026-03-13 22:00:00+00:00,70832.9988,57403,1773441000000,2026-03-13 22:30:00+00:00,70536.53466874069,stop_loss,70571.8205790302,71249.15884193961,0.38258351677147073,-0.5181210341867716,767.1544277704282,957.7585426894631
bot01_mean_reversion,58098,1773650400000,2026-03-16 08:40:00+00:00,72941.81268,58111,1773654300000,2026-03-16 09:45:00+00:00,73261.90072500001,signal,72649.7046283605,73416.67074327898,0.38375160455441454,0.33838773017315876,766.2068341515704,958.2145302720758
bot01_mean_reversion,58401,1773741900000,2026-03-17 10:05:00+00:00,73703.70343499999,58413,1773745500000,2026-03-17 11:05:00+00:00,73889.406815,signal,73436.21734502856,74128.17530994288,0.38357654858149026,0.15170740135686955,766.5716242176607,958.3133331022086
bot01_mean_reversion,58550,1773786900000,2026-03-17 22:35:00+00:00,73998.190605,58557,1773789000000,2026-03-17 23:10:00+00:00,74337.0180111575,take_profit,73754.71244314284,74374.20511371436,0.3840103896277106,0.3574281830189649,766.6506664817668,958.8060417660284
bot01_mean_reversion,59124,1773959700000,2026-03-19 22:35:00+00:00,70072.45872,59136,1773963300000,2026-03-19 23:35:00+00:00,69810.53357362043,stop_loss,69845.45630177131,70421.4073964574,0.38261458449952557,-0.4734180675445638,767.0448334128228,957.7073561829963
bot01_mean_reversion,59704,1774134600000,2026-03-21 23:10:00+00:00,70186.825875,59711,1774136700000,2026-03-21 23:45:00+00:00,70034.03637247963,stop_loss,70069.0709079336,70317.10818413281,0.38247485188164376,-0.31747202714321504,766.165884946397,956.9083322107964
bot01_mean_reversion,59805,1774165200000,2026-03-22 07:40:00+00:00,68981.01327,59809,1774166400000,2026-03-22 08:00:00+00:00,68798.85069670172,stop_loss,68833.2673303669,69173.08533926617,0.3820670628056396,-0.3638123189241761,765.5266657686371,956.021376735754
bot01_mean_reversion,59936,1774204500000,2026-03-22 18:35:00+00:00,68489.92785,59943,1774206600000,2026-03-22 19:10:00+00:00,68288.11908323455,stop_loss,68322.28022334621,68722.53955330755,0.381654517496233,-0.3943600093143878,764.8171013886032,955.0768932955364
bot01_mean_reversion,60753,1774451100000,2026-03-25 15:05:00+00:00,70956.60057,60755,1774451700000,2026-03-25 15:15:00+00:00,70597.62530406239,stop_loss,70632.94177494985,71497.53645010029,0.38087434582410323,-0.6054022991390356,764.0615146364291,953.7306228342601
bot01_mean_reversion,60887,1774491300000,2026-03-26 02:15:00+00:00,70968.4665,60890,1774492200000,2026-03-26 02:30:00+00:00,70740.4070321018,stop_loss,70775.79492956657,71247.41014086685,0.3806891471227001,-0.4210318887618918,762.9844982674081,952.7375778007004
bot01_mean_reversion,61927,1774804800000,2026-03-29 17:20:00+00:00,66236.28158999998,61938,1774808100000,2026-03-29 18:15:00+00:00,66404.24127000001,signal,66066.81053466076,66475.91893067847,0.3813871842435701,0.15332297691264152,762.1900622405603,952.8388912553069
bot01_mean_reversion,65037,1775742600000,2026-04-09 13:50:00+00:00,70779.38200499999,65044,1775744700000,2026-04-09 14:25:00+00:00,70516.43185696396,stop_loss,70551.70771081936,71128.61457836124,0.38023772462720334,-0.4711351956554823,762.2711130042455,951.7513894340113
